MariaDB [kim_pro]> SELECT TABLE_NAME, COLUMN_NAME FROM  (SELECT * FROM INFORMATION_SCHEMA.COLUMNS) as t WHERE TABLE_SCHEMA = DATABASE();
+-------------------------------------------------+-----------------------------------------------------+
| TABLE_NAME                                      | COLUMN_NAME                                         |
| partnercompany_companydetails_grp               | companydetails_id                                   |
| partnercompany_companydetails_grp               | partnercompany_id                                   |
| partnercompany_companydetails_grp               | partnercompany_name                                 |
| partnercompany_companydetails_grp               | partnercompany_shortname                            |
| partnercompany_companydetails_grp               | companydetails_salestaxno                           |
| partnercompany_companydetails_grp               | companydetails_commercialregisterno                 |
| partnercompany_companydetails_grp               | companydetails_website                              |
| note_user_inspectionresult_rel                  | note_id                                             |
| note_user_inspectionresult_rel                  | user_id                                             |
| note_user_inspectionresult_rel                  | inspectionresult_id                                 |
| invoice_contract_grp                            | contract_id                                         |
| invoice_contract_grp                            | invoice_id                                          |
| invoice_contract_grp                            | invoice_contract_year                               |
| invoice_contract_grp                            | invoice_creation_time                               |
| invoice_contract_grp                            | invoice_last_change_time                            |
| invoice_contract_grp                            | invoice_company_name                                |
| invoice_contract_grp                            | invoice_date_of_order                               |
| invoice_contract_grp                            | invoice_date                                        |
| invoice_contract_grp                            | invoice_billing_period_from_date                    |
| invoice_contract_grp                            | invoice_billing_period_to_date                      |
| invoice_contract_grp                            | invoice_allocationarea                              |
| invoice_contract_grp                            | invoice_description                                 |
| invoice_contract_grp                            | invoice_payment_date                                |
| invoice_contract_grp                            | invoice_closingdate                                 |
| invoice_contract_grp                            | invoice_number                                      |
| invoice_contract_grp                            | contract_creation_time                              |
| invoice_contract_grp                            | contract_last_change_time                           |
| invoice_contract_grp                            | contract_begin_date                                 |
| invoice_contract_grp                            | contract_end_date                                   |
| invoice_contract_grp                            | contract_first_possible_end_date                    |
| invoice_contract_grp                            | contract_name                                       |
| invoice_contract_grp                            | contract_migration_checked                          |
| rating                                          | rating_id                                           |
| rating                                          | rating_name                                         |
| rating                                          | rating_description                                  |
| note_user_company_rel                           | note_id                                             |
| note_user_company_rel                           | user_id                                             |
| note_user_company_rel                           | company_id                                          |
| contract_criteria_choice_rel                    | contract_id                                         |
| contract_criteria_choice_rel                    | criteria_id                                         |
| contract_criteria_choice_rel                    | choice_id                                           |
| contract_criteria_choice_rel                    | contract_criteria_choice_description                |
| partnercompany_partnertype_rel                  | partnercompany_id                                   |
| partnercompany_partnertype_rel                  | partnertype_id                                      |
| contradictionpoint_rating_grp                   | rating_id                                           |
| contradictionpoint_rating_grp                   | contradictionpoint_id                               |
| contradictionpoint_rating_grp                   | contradictionpoint_creation_time                    |
| contradictionpoint_rating_grp                   | contradictionpoint_last_change_time                 |
| contradictionpoint_rating_grp                   | contradictionpoint_title                            |
| contradictionpoint_rating_grp                   | contradictionpoint_text                             |
| contradictionpoint_rating_grp                   | contradictionpoint_legally_clear                    |
| contradictionpoint_rating_grp                   | contradictionpoint_hidden                           |
| contradictionpoint_rating_grp                   | contradictionpoint_rank                             |
| contradictionpoint_rating_grp                   | contradictionpoint_text_customer                    |
| contradictionpoint_rating_grp                   | contradictionpoint_sum_total                        |
| contradictionpoint_rating_grp                   | rating_name                                         |
| contradictionpoint_rating_grp                   | rating_description                                  |
| contract_criteria_rel                           | contract_id                                         |
| contract_criteria_rel                           | criteria_id                                         |
| contract_criteria_rel                           | contract_criteria_exists                            |
| contract_criteria_rel                           | contract_criteria_valid_to_date                     |
| contract_criteria_rel                           | contract_criteria_valid_from_date                   |
| contract_criteria_rel                           | contract_criteria_comment                           |
| contract_criteria_rel                           | contract_criteria_value                             |
| inspectionresult_savingtype_rel                 | inspectionresult_id                                 |
| inspectionresult_savingtype_rel                 | savingtype_id                                       |
| contradiction_contactperson_rel                 | contradiction_id                                    |
| contradiction_contactperson_rel                 | contactperson_id                                    |
| invoicevaluetype_unit_grp                       | unit_id                                             |
| invoicevaluetype_unit_grp                       | invoicevaluetype_id                                 |
| invoicevaluetype_unit_grp                       | invoicevaluetype_unit_preferred_unit                |
| invoicevaluetype_unit_grp                       | invoicevaluetype_name                               |
| invoicevaluetype_unit_grp                       | invoicevaluetype_description                        |
| invoicevaluetype_unit_grp                       | unit_name                                           |
| invoicevaluetype_unit_grp                       | unit_symbol                                         |
| invoicevaluetype_unit_grp                       | unit_short                                          |
| user                                            | user_id                                             |
| user                                            | user_firstname                                      |
| user                                            | user_lastname                                       |
| user                                            | user_email                                          |
| user                                            | user_password                                       |
| user                                            | user_token                                          |
| user                                            | user_wrong_password_counter                         |
| user                                            | user_password_reset_required                        |
| user                                            | user_last_login_time                                |
| user                                            | user_creation_time                                  |
| user                                            | user_mobile                                         |
| user                                            | user_locked                                         |
| contradictionpoint_textmodule_grp               | textmodule_id                                       |
| contradictionpoint_textmodule_grp               | contradictionpoint_id                               |
| contradictionpoint_textmodule_grp               | contradictionpoint_textmodule_text                  |
| contradictionpoint_textmodule_grp               | contradictionpoint_creation_time                    |
| contradictionpoint_textmodule_grp               | contradictionpoint_last_change_time                 |
| contradictionpoint_textmodule_grp               | contradictionpoint_title                            |
| contradictionpoint_textmodule_grp               | contradictionpoint_text                             |
| contradictionpoint_textmodule_grp               | contradictionpoint_legally_clear                    |
| contradictionpoint_textmodule_grp               | contradictionpoint_hidden                           |
| contradictionpoint_textmodule_grp               | contradictionpoint_rank                             |
| contradictionpoint_textmodule_grp               | contradictionpoint_text_customer                    |
| contradictionpoint_textmodule_grp               | contradictionpoint_sum_total                        |
| contradictionpoint_textmodule_grp               | textmodule_name                                     |
| contradictionpoint_textmodule_grp               | textmodule_description                              |
| contradictionpoint_textmodule_grp               | textmodule_templatetext                             |
| contradictionpoint_textmodule_grp               | textmodule_text_left                                |
| contradictionpoint_textmodule_grp               | textmodule_text_right_0                             |
| contradictionpoint_textmodule_grp               | textmodule_text_right_1                             |
| contradictionpoint_textmodule_grp               | textmodule_text_right_2                             |
| contradictionpoint_textmodule_grp               | textmodule_text_right_3                             |
| contradictionpoint_textmodule_grp               | textmodule_text_right_4                             |
| contradictionpoint_textmodule_grp               | textmodule_number_of_text_blocks                    |
| serviceobject_serviceobjecttype_rel             | serviceobject_id                                    |
| serviceobject_serviceobjecttype_rel             | serviceobjecttype_id                                |
| email                                           | email_id                                            |
| email                                           | email_from                                          |
| email                                           | email_to                                            |
| email                                           | email_cc                                            |
| email                                           | email_subject                                       |
| email                                           | email_body                                          |
| choice                                          | choice_id                                           |
| choice                                          | choice_name                                         |
| choice                                          | choice_description                                  |
| columnx_board_grp                               | board_id                                            |
| columnx_board_grp                               | column_id                                           |
| columnx_board_grp                               | rank_order                                          |
| columnx_board_grp                               | column_name                                         |
| columnx_board_grp                               | column_description                                  |
| columnx_board_grp                               | board_name                                          |
| columnx_board_grp                               | board_description                                   |
| company_pos_grp                                 | pos_id                                              |
| company_pos_grp                                 | company_id                                          |
| company_pos_grp                                 | company_name                                        |
| company_pos_grp                                 | company_template_coverletter_subject                |
| company_pos_grp                                 | company_template_coverletter_text                   |
| company_pos_grp                                 | company_shortname                                   |
| company_pos_grp                                 | pos_creation_time                                   |
| company_pos_grp                                 | pos_last_change_time                                |
| company_pos_grp                                 | pos_name                                            |
| company_pos_grp                                 | pos_first_year                                      |
| company_pos_grp                                 | pos_branchnumber                                    |
| company_pos_grp                                 | pos_name_external                                   |
| company_pos_grp                                 | pos_internal_id                                     |
| company_pos_grp                                 | pos_opening_date                                    |
| contract_contracttype_grp                       | contracttype_id                                     |
| contract_contracttype_grp                       | contract_id                                         |
| contract_contracttype_grp                       | contract_creation_time                              |
| contract_contracttype_grp                       | contract_last_change_time                           |
| contract_contracttype_grp                       | contract_begin_date                                 |
| contract_contracttype_grp                       | contract_end_date                                   |
| contract_contracttype_grp                       | contract_first_possible_end_date                    |
| contract_contracttype_grp                       | contract_name                                       |
| contract_contracttype_grp                       | contract_migration_checked                          |
| contract_contracttype_grp                       | contracttype_name                                   |
| contract_contracttype_grp                       | contracttype_description                            |
| partnergroup_partnertype_rel                    | partnergroup_id                                     |
| partnergroup_partnertype_rel                    | partnertype_id                                      |
| inspectionresult_contradictionabstracttype_rel  | inspectionresult_id                                 |
| inspectionresult_contradictionabstracttype_rel  | contradictionabstracttype_id                        |
| user_customergroup_grp                          | customergroup_id                                    |
| user_customergroup_grp                          | user_id                                             |
| user_customergroup_grp                          | user_customergroup_valid_from                       |
| user_customergroup_grp                          | user_customergroup_valid_to                         |
| user_customergroup_grp                          | user_firstname                                      |
| user_customergroup_grp                          | user_lastname                                       |
| user_customergroup_grp                          | user_email                                          |
| user_customergroup_grp                          | user_password                                       |
| user_customergroup_grp                          | user_token                                          |
| user_customergroup_grp                          | user_wrong_password_counter                         |
| user_customergroup_grp                          | user_password_reset_required                        |
| user_customergroup_grp                          | user_last_login_time                                |
| user_customergroup_grp                          | user_creation_time                                  |
| user_customergroup_grp                          | user_mobile                                         |
| user_customergroup_grp                          | user_locked                                         |
| user_customergroup_grp                          | customergroup_name                                  |
| user_customergroup_grp                          | customergroup_description                           |
| contradictionpoint_inspectionresult_rating_grp  | rating_id                                           |
| contradictionpoint_inspectionresult_rating_grp  | inspectionresult_id                                 |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_id                               |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_inspectionresult_rating_value    |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_creation_time                    |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_last_change_time                 |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_title                            |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_text                             |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_legally_clear                    |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_hidden                           |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_rank                             |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_text_customer                    |
| contradictionpoint_inspectionresult_rating_grp  | contradictionpoint_sum_total                        |
| contradictionpoint_inspectionresult_rating_grp  | inspectionresult_value                              |
| contradictionpoint_inspectionresult_rating_grp  | inspectionresult_comment                            |
| contradictionpoint_inspectionresult_rating_grp  | inspectionresult_realised                           |
| contradictionpoint_inspectionresult_rating_grp  | inspectionresult_legally_clear                      |
| contradictionpoint_inspectionresult_rating_grp  | rating_name                                         |
| contradictionpoint_inspectionresult_rating_grp  | rating_description                                  |
| 1__groups                                       | group_name                                          |
| 1__groups                                       | group_table                                         |
| criteriatype                                    | criteriatype_id                                     |
| criteriatype                                    | criteriatype_name                                   |
| criteriatype                                    | criteriatype_description                            |
| contradiction_contradictiontask_grp             | contradictiontask_id                                |
| contradiction_contradictiontask_grp             | contradiction_id                                    |
| contradiction_contradictiontask_grp             | contradiction_contradictiontask_finished            |
| contradiction_contradictiontask_grp             | contradiction_contradictiontask_comment             |
| contradiction_contradictiontask_grp             | contradiction_creation_time                         |
| contradiction_contradictiontask_grp             | contradiction_last_change_time                      |
| contradiction_contradictiontask_grp             | contradiction_ready_to_comm                         |
| contradiction_contradictiontask_grp             | contradiction_sender_abbreviation                   |
| contradiction_contradictiontask_grp             | contradiction_signature1                            |
| contradiction_contradictiontask_grp             | contradiction_signature2                            |
| contradiction_contradictiontask_grp             | contradiction_comment_for_customer                  |
| contradiction_contradictiontask_grp             | contradiction_addendum_necessary                    |
| contradiction_contradictiontask_grp             | contradiction_letter_subject                        |
| contradiction_contradictiontask_grp             | contradiction_letter                                |
| contradiction_contradictiontask_grp             | contradiction_letter_send_time                      |
| contradiction_contradictiontask_grp             | contradiction_payment_received                      |
| contradiction_contradictiontask_grp             | contradiction_payment_number                        |
| contradiction_contradictiontask_grp             | contradiction_payment_days_of_grace                 |
| contradiction_contradictiontask_grp             | contradiction_up_to_date                            |
| contradiction_contradictiontask_grp             | contradiction_name                                  |
| contradiction_contradictiontask_grp             | contradiction_description                           |
| contradiction_contradictiontask_grp             | contradictiontask_name                              |
| contradiction_contradictiontask_grp             | contradictiontask_description                       |
| user_company_rel                                | user_id                                             |
| user_company_rel                                | company_id                                          |
| user_company_rel                                | user_company_valid_from                             |
| user_company_rel                                | user_company_valid_to                               |
| location_serviceobject_rel                      | location_id                                         |
| location_serviceobject_rel                      | serviceobject_id                                    |
| contract_specialright_grp                       | specialright_id                                     |
| contract_specialright_grp                       | contract_id                                         |
| contract_specialright_grp                       | contract_specialright_date                          |
| contract_specialright_grp                       | contract_specialright_termination_date              |
| contract_specialright_grp                       | contract_specialright_description                   |
| contract_specialright_grp                       | contract_specialright_is_passive                    |
| contract_specialright_grp                       | contract_specialright_is_availed                    |
| contract_specialright_grp                       | contract_specialright_prior_notice_date             |
| contract_specialright_grp                       | contract_specialright_automatic_renewal_in_months   |
| contract_specialright_grp                       | contract_creation_time                              |
| contract_specialright_grp                       | contract_last_change_time                           |
| contract_specialright_grp                       | contract_begin_date                                 |
| contract_specialright_grp                       | contract_end_date                                   |
| contract_specialright_grp                       | contract_first_possible_end_date                    |
| contract_specialright_grp                       | contract_name                                       |
| contract_specialright_grp                       | contract_migration_checked                          |
| contract_specialright_grp                       | specialright_name                                   |
| contract_specialright_grp                       | specialright_description                            |
| inspectionresult_resultcategorization_rel       | inspectionresult_id                                 |
| inspectionresult_resultcategorization_rel       | resultcategorization_id                             |
| contract_area_unit_usagetype_grp                | usagetype_id                                        |
| contract_area_unit_usagetype_grp                | unit_id                                             |
| contract_area_unit_usagetype_grp                | area_id                                             |
| contract_area_unit_usagetype_grp                | contract_id                                         |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_detail_description     |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_valid_to_date          |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_valid_from_date        |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_rentalspace_value      |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_allocationspace_value  |
| contract_area_unit_usagetype_grp                | contract_area_unit_usagetype_mainusage              |
| contract_area_unit_usagetype_grp                | contract_creation_time                              |
| contract_area_unit_usagetype_grp                | contract_last_change_time                           |
| contract_area_unit_usagetype_grp                | contract_begin_date                                 |
| contract_area_unit_usagetype_grp                | contract_end_date                                   |
| contract_area_unit_usagetype_grp                | contract_first_possible_end_date                    |
| contract_area_unit_usagetype_grp                | contract_name                                       |
| contract_area_unit_usagetype_grp                | contract_migration_checked                          |
| contract_area_unit_usagetype_grp                | area_creation_time                                  |
| contract_area_unit_usagetype_grp                | area_last_change_time                               |
| contract_area_unit_usagetype_grp                | area_name                                           |
| contract_area_unit_usagetype_grp                | area_name_external                                  |
| contract_area_unit_usagetype_grp                | area_space_value                                    |
| contract_area_unit_usagetype_grp                | area_migration_checked                              |
| contract_area_unit_usagetype_grp                | unit_name                                           |
| contract_area_unit_usagetype_grp                | unit_symbol                                         |
| contract_area_unit_usagetype_grp                | unit_short                                          |
| contract_area_unit_usagetype_grp                | usagetype_name                                      |
| contract_area_unit_usagetype_grp                | usagetype_description                               |
| contract_contracttype_rel                       | contract_id                                         |
| contract_contracttype_rel                       | contracttype_id                                     |
| textmodule_country_grp                          | country_id                                          |
| textmodule_country_grp                          | textmodule_id                                       |
| textmodule_country_grp                          | textmodule_country_text                             |
| textmodule_country_grp                          | textmodule_name                                     |
| textmodule_country_grp                          | textmodule_description                              |
| textmodule_country_grp                          | textmodule_templatetext                             |
| textmodule_country_grp                          | textmodule_text_left                                |
| textmodule_country_grp                          | textmodule_text_right_0                             |
| textmodule_country_grp                          | textmodule_text_right_1                             |
| textmodule_country_grp                          | textmodule_text_right_2                             |
| textmodule_country_grp                          | textmodule_text_right_3                             |
| textmodule_country_grp                          | textmodule_text_right_4                             |
| textmodule_country_grp                          | textmodule_number_of_text_blocks                    |
| textmodule_country_grp                          | country_name                                        |
| textmodule_country_grp                          | country_short                                       |
| contradictionpoint_inspectionresult_rating_rel  | contradictionpoint_id                               |
| contradictionpoint_inspectionresult_rating_rel  | inspectionresult_id                                 |
| contradictionpoint_inspectionresult_rating_rel  | rating_id                                           |
| contradictionpoint_inspectionresult_rating_rel  | contradictionpoint_inspectionresult_rating_value    |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresultimpacttype_id                       |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresult_id                                 |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresult_value                              |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresult_comment                            |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresult_realised                           |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresult_legally_clear                      |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresultimpacttype_name                     |
| inspectionresult_inspectionresultimpacttype_grp | inspectionresultimpacttype_description              |
| company_product_grp                             | product_id                                          |
| company_product_grp                             | company_id                                          |
| company_product_grp                             | salesorder_valid_from_date                          |
| company_product_grp                             | salesorder_valid_to_date                            |
| company_product_grp                             | product_active_from_date                            |
| company_product_grp                             | product_active_to_date                              |
| company_product_grp                             | salesorder_confirmation_date                        |
| company_product_grp                             | company_name                                        |
| company_product_grp                             | company_template_coverletter_subject                |
| company_product_grp                             | company_template_coverletter_text                   |
| company_product_grp                             | company_shortname                                   |
| company_product_grp                             | product_name                                        |
| company_product_grp                             | product_description                                 |
| company_product_grp                             | product_short                                       |
| customergroup                                   | customergroup_id                                    |
| customergroup                                   | customergroup_name                                  |
| customergroup                                   | customergroup_description                           |
| country_currency_grp                            | currency_id                                         |
| country_currency_grp                            | country_id                                          |
| country_currency_grp                            | country_name                                        |
| country_currency_grp                            | country_short                                       |
| country_currency_grp                            | currency_name                                       |
| country_currency_grp                            | currency_short                                      |
| country_currency_grp                            | currency_symbol                                     |
| country_currency_grp                            | currency_iso4217                                    |
| invoice_serviceobject_grp                       | serviceobject_id                                    |
| invoice_serviceobject_grp                       | invoice_id                                          |
| invoice_serviceobject_grp                       | invoice_creation_time                               |
| invoice_serviceobject_grp                       | invoice_last_change_time                            |
| invoice_serviceobject_grp                       | invoice_company_name                                |
| invoice_serviceobject_grp                       | invoice_date_of_order                               |
| invoice_serviceobject_grp                       | invoice_date                                        |
| invoice_serviceobject_grp                       | invoice_billing_period_from_date                    |
| invoice_serviceobject_grp                       | invoice_billing_period_to_date                      |
| invoice_serviceobject_grp                       | invoice_allocationarea                              |
| invoice_serviceobject_grp                       | invoice_description                                 |
| invoice_serviceobject_grp                       | invoice_payment_date                                |
| invoice_serviceobject_grp                       | invoice_closingdate                                 |
| invoice_serviceobject_grp                       | invoice_number                                      |
| invoice_serviceobject_grp                       | serviceobject_name                                  |
| invoice_serviceobject_grp                       | serviceobject_description                           |
| invoice_serviceobject_grp                       | serviceobject_external_name                         |
| user_partnercompany_rel                         | user_id                                             |
| user_partnercompany_rel                         | partnercompany_id                                   |
| user_partnercompany_rel                         | user_partnercompany_valid_from                      |
| user_partnercompany_rel                         | user_partnercompany_valid_to                        |
| tag                                             | tag_id                                              |
| tag                                             | tag_description                                     |
| tag                                             | tag_name                                            |
| inspectionresult_claimtype_grp                  | claimtype_id                                        |
| inspectionresult_claimtype_grp                  | inspectionresult_id                                 |
| inspectionresult_claimtype_grp                  | inspectionresult_value                              |
| inspectionresult_claimtype_grp                  | inspectionresult_comment                            |
| inspectionresult_claimtype_grp                  | inspectionresult_realised                           |
| inspectionresult_claimtype_grp                  | inspectionresult_legally_clear                      |
| inspectionresult_claimtype_grp                  | claimtype_name                                      |
| inspectionresult_claimtype_grp                  | claimtype_description                               |
| textmodule_costtype_rel                         | textmodule_id                                       |
| textmodule_costtype_rel                         | costtype_id                                         |
| user_pos_rel                                    | user_id                                             |
| user_pos_rel                                    | pos_id                                              |
| user_pos_rel                                    | user_pos_valid_from                                 |
| user_pos_rel                                    | user_pos_valid_to                                   |
| note_user_area_grp                              | area_id                                             |
| note_user_area_grp                              | user_id                                             |
| note_user_area_grp                              | note_id                                             |
| note_user_area_grp                              | note_longtext                                       |
| note_user_area_grp                              | note_timestamp                                      |
| note_user_area_grp                              | note_del                                            |
| note_user_area_grp                              | user_firstname                                      |
| note_user_area_grp                              | user_lastname                                       |
| note_user_area_grp                              | user_email                                          |
| note_user_area_grp                              | user_password                                       |
| note_user_area_grp                              | user_token                                          |
| note_user_area_grp                              | user_wrong_password_counter                         |
| note_user_area_grp                              | user_password_reset_required                        |
| note_user_area_grp                              | user_last_login_time                                |
| note_user_area_grp                              | user_creation_time                                  |
| note_user_area_grp                              | user_mobile                                         |
| note_user_area_grp                              | user_locked                                         |
| note_user_area_grp                              | area_creation_time                                  |
| note_user_area_grp                              | area_last_change_time                               |
| note_user_area_grp                              | area_name                                           |
| note_user_area_grp                              | area_name_external                                  |
| note_user_area_grp                              | area_space_value                                    |
| note_user_area_grp                              | area_migration_checked                              |
| contradiction_correspondence_rel                | contradiction_id                                    |
| contradiction_correspondence_rel                | correspondence_id                                   |
| criteria                                        | criteria_id                                         |
| criteria                                        | criteria_name                                       |
| criteria                                        | criteria_description                                |
| criteria                                        | criteria_has_value                                  |
| documenttype                                    | documenttype_id                                     |
| documenttype                                    | documenttype_name                                   |
| documenttype                                    | documenttype_description                            |
| documenttype                                    | documenttype_short                                  |
| tablename                                       | table_name                                          |
| criteria_choice_grp                             | choice_id                                           |
| criteria_choice_grp                             | criteria_id                                         |
| criteria_choice_grp                             | criteria_name                                       |
| criteria_choice_grp                             | criteria_description                                |
| criteria_choice_grp                             | criteria_has_value                                  |
| criteria_choice_grp                             | choice_name                                         |
| criteria_choice_grp                             | choice_description                                  |
| contactperson_customergroup_grp                 | customergroup_id                                    |
| contactperson_customergroup_grp                 | contactperson_id                                    |
| contactperson_customergroup_grp                 | contactperson_firstname                             |
| contactperson_customergroup_grp                 | contactperson_lastname                              |
| contactperson_customergroup_grp                 | contactperson_department                            |
| contactperson_customergroup_grp                 | contactperson_shortname                             |
| contactperson_customergroup_grp                 | contactperson_function                              |
| contactperson_customergroup_grp                 | customergroup_name                                  |
| contactperson_customergroup_grp                 | customergroup_description                           |
| ticket_columnx_rel                              | ticket_id                                           |
| ticket_columnx_rel                              | column_id                                           |
| ticket_columnx_rel                              | ticket_move_time                                    |
| ticket_columnx_rel                              | ticket_deadline_offset                              |
| ticket_columnx_rel                              | ticket_deadline_offset_yellow                       |
| ticket_columnx_rel                              | ticket_deadline_offset_red                          |
| costtype_country_locationtype_grp               | locationtype_id                                     |
| costtype_country_locationtype_grp               | country_id                                          |
